54.9191 	EXP 	New trial (rep=1, index=0): <Trial 4 (0 in rep 1) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_resp': 'r', 'thisN': 4, 'thisTrialN': 0, 'thisRepN': 1}>
54.9217 	DATA 	Keypress: b
54.9273 	EXP 	fixation: autoDraw = False
54.9273 	EXP 	text: autoDraw = False
54.9273 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
54.9273 	EXP 	text: text = 'RED'
54.9273 	EXP 	fixation: autoDraw = True
55.0441 	EXP 	Device response: <KeyPress from None: t=54.918369207996875, value=b, duration=0.12012500000128057>
55.4100 	INFO 	Keyboard events cleared
55.4099 	EXP 	fixation: autoDraw = False
55.4099 	EXP 	text: autoDraw = True
56.7991 	DATA 	Keypress: r
56.8026 	EXP 	Device response: <KeyPress from None: t=56.796163790997525, value=r, duration=None>
56.8026 	EXP 	New trial (rep=1, index=1): <Trial 5 (1 in rep 1) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'C', 'correct_resp': 'b', 'thisN': 5, 'thisTrialN': 1, 'thisRepN': 1}>
56.8101 	EXP 	fixation: autoDraw = False
56.8101 	EXP 	text: autoDraw = False
56.8101 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
56.8101 	EXP 	text: height = np.float64(0.05)
56.8101 	EXP 	text: height = np.float64(0.05)
56.8101 	EXP 	text: height = np.float64(0.05)
56.8101 	EXP 	text: text = 'BLUE'
56.8101 	EXP 	fixation: autoDraw = True
56.9776 	EXP 	Device response: <KeyPress from None: t=56.796163790997525, value=r, duration=0.18031125000561588>
57.2935 	INFO 	Keyboard events cleared
57.2934 	EXP 	fixation: autoDraw = False
57.2934 	EXP 	text: autoDraw = True
58.0108 	EXP 	Device response: <KeyPress from None: t=58.01012870800332, value=b, duration=None>
58.0109 	EXP 	New trial (rep=1, index=2): <Trial 6 (2 in rep 1) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_resp': 'b', 'thisN': 6, 'thisTrialN': 2, 'thisRepN': 1}>
58.0144 	DATA 	Keypress: b
58.0189 	EXP 	fixation: autoDraw = False
58.0189 	EXP 	text: autoDraw = False
58.0189 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
58.0189 	EXP 	text: height = np.float64(0.05)
58.0189 	EXP 	text: height = np.float64(0.05)
58.0189 	EXP 	text: height = np.float64(0.05)
58.0189 	EXP 	text: text = 'RED'
58.0189 	EXP 	fixation: autoDraw = True
58.1522 	EXP 	Device response: <KeyPress from None: t=58.01012870800332, value=b, duration=0.140278541999578>
58.5019 	INFO 	Keyboard events cleared
58.5018 	EXP 	fixation: autoDraw = False
58.5018 	EXP 	text: autoDraw = True
59.1857 	EXP 	Device response: <KeyPress from None: t=59.18410408299678, value=b, duration=None>
59.1858 	EXP 	New trial (rep=1, index=3): <Trial 7 (3 in rep 1) data={'word': 'BLUE', 'colour': 'red', 'stim_condition': 'I', 'correct_resp': 'r', 'thisN': 7, 'thisTrialN': 3, 'thisRepN': 1}>
59.1878 	DATA 	Keypress: b
59.1935 	EXP 	fixation: autoDraw = False
59.1935 	EXP 	text: autoDraw = False
59.1935 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
59.1935 	EXP 	text: height = np.float64(0.05)
59.1935 	EXP 	text: height = np.float64(0.05)
59.1935 	EXP 	text: height = np.float64(0.05)
59.1935 	EXP 	text: text = 'BLUE'
59.1935 	EXP 	fixation: autoDraw = True
59.3187 	EXP 	Device response: <KeyPress from None: t=59.18410408299678, value=b, duration=0.12823437500628643>
59.6773 	INFO 	Keyboard events cleared
59.6772 	EXP 	fixation: autoDraw = False
59.6772 	EXP 	text: autoDraw = True
60.3020 	EXP 	Device response: <KeyPress from None: t=60.29801404099999, value=r, duration=None>
60.3020 	EXP 	New trial (rep=2, index=0): <Trial 8 (0 in rep 2) data={'word': 'BLUE', 'colour': 'red', 'stim_condition': 'I', 'correct_resp': 'r', 'thisN': 8, 'thisTrialN': 0, 'thisRepN': 2}>
60.3028 	DATA 	Keypress: r
60.3102 	EXP 	fixation: autoDraw = False
60.3102 	EXP 	text: autoDraw = False
60.3102 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
60.3102 	EXP 	text: text = 'BLUE'
60.3102 	EXP 	fixation: autoDraw = True
60.4522 	EXP 	Device response: <KeyPress from None: t=60.29801404099999, value=r, duration=0.1522776249985327>
60.7939 	INFO 	Keyboard events cleared
60.7938 	EXP 	fixation: autoDraw = False
60.7938 	EXP 	text: autoDraw = True
61.5577 	DATA 	Keypress: r
61.5607 	EXP 	Device response: <KeyPress from None: t=61.554962957998214, value=r, duration=None>
61.5608 	EXP 	New trial (rep=2, index=1): <Trial 9 (1 in rep 2) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_resp': 'r', 'thisN': 9, 'thisTrialN': 1, 'thisRepN': 2}>
61.5685 	EXP 	fixation: autoDraw = False
61.5685 	EXP 	text: autoDraw = False
61.5685 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
61.5685 	EXP 	text: height = np.float64(0.05)
61.5685 	EXP 	text: height = np.float64(0.05)
61.5685 	EXP 	text: height = np.float64(0.05)
61.5685 	EXP 	text: text = 'RED'
61.5685 	EXP 	fixation: autoDraw = True
61.7104 	EXP 	Device response: <KeyPress from None: t=61.554962957998214, value=r, duration=0.1483098329990753>
62.0520 	INFO 	Keyboard events cleared
62.0519 	EXP 	fixation: autoDraw = False
62.0519 	EXP 	text: autoDraw = True
62.6022 	EXP 	Device response: <KeyPress from None: t=62.59892424999998, value=r, duration=None>
62.6023 	EXP 	New trial (rep=2, index=2): <Trial 10 (2 in rep 2) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'C', 'correct_resp': 'b', 'thisN': 10, 'thisTrialN': 2, 'thisRepN': 2}>
62.6036 	DATA 	Keypress: r
